Time Series 1 = CellDef_1.Attractant (Concentration)

Time,Time Series 1
28.30,0.1403282285
28.35,0.1405387402
28.40,0.1407490015
28.45,0.1409591794
28.50,0.1411690712
28.55,0.1413787723
28.60,0.1415881276
28.65,0.1417971969
28.70,0.1420060515
28.75,0.1422144055
28.80,0.1424226046
28.85,0.1426303148
28.90,0.1428377151
28.95,0.1430446267
29.00,0.1432511568
29.05,0.1434572935
29.10,0.1436629653
29.15,0.1438680410
29.20,0.1440727115
29.25,0.1442768455
29.30,0.1444803357
29.35,0.1446833253
29.40,0.1448856592
29.45,0.1450874090
29.50,0.1452885389
29.55,0.1454889417
29.60,0.1456886053
29.65,0.1458876014
29.70,0.1460858345
29.75,0.1462832928
29.80,0.1464799285
29.85,0.1466756701
29.90,0.1468705416
29.95,0.1470645547
30.00,0.1472576380
30.05,0.1474497080
30.10,0.1476407886
30.15,0.1478308797
30.20,0.1480198979
30.25,0.1482078433
30.30,0.1483946085
30.35,0.1485802412
30.40,0.1487645864
30.45,0.1489477515
30.50,0.1491296172
30.55,0.1493103266
30.60,0.1494895577
30.65,0.1496675253
30.70,0.1498439789
30.75,0.1500190258
30.80,0.1501926661
30.85,0.1503648400
30.90,0.1505353332
30.95,0.1507045269
31.00,0.1508718371
31.05,0.1510375500
31.10,0.1512016773
31.15,0.1513641834
31.20,0.1515248895
31.25,0.1516839266
31.30,0.1518410683
31.35,0.1519964933
31.40,0.1521500349
31.45,0.1523018837
31.50,0.1524517775
31.55,0.1525997043
31.60,0.1527458668
31.65,0.1528900743
31.70,0.1530324101
31.75,0.1531727076
31.80,0.1533110261
31.85,0.1534475207
31.90,0.1535819173
31.95,0.1537143588
32.00,0.1538448334
32.05,0.1539732695
32.10,0.1540998340
32.15,0.1542243481
32.20,0.1543468356
32.25,0.1544674039
32.30,0.1545860171
32.35,0.1547026753
32.40,0.1548173904
32.45,0.1549301624
32.50,0.1550411701
32.55,0.1551501513
32.60,0.1552572608
32.65,0.1553626895
32.70,0.1554661751
32.75,0.1555679440
32.80,0.1556679606
32.85,0.1557662606
32.90,0.1558629155
32.95,0.1559579134
33.00,0.1560514092
33.05,0.1561433911
33.10,0.1562337637
33.15,0.1563227773
33.20,0.1564104438
33.25,0.1564966917
33.30,0.1565817595
33.35,0.1566654444
33.40,0.1567481995
33.45,0.1568296909
33.50,0.1569102883
33.55,0.1569898009
33.60,0.1570684791
33.65,0.1571464062
33.70,0.1572235465
33.75,0.1572999835
33.80,0.1573759079
33.85,0.1574512482
33.90,0.1575261354
33.95,0.1576007485
34.00,0.1579429507
34.05,0.1580188632
34.10,0.1580947876
34.15,0.1581707597
34.20,0.1582468748
34.25,0.1583231330
34.30,0.1583997369
34.35,0.1584766507
34.40,0.1585541010
34.45,0.1586321235
34.50,0.1587106466
34.55,0.1591701269
34.60,0.1592456102
34.65,0.1593219399
34.70,0.1593994260
34.75,0.1594781518
34.80,0.1595579028
34.85,0.1596391082
34.90,0.1597215772
34.95,0.1598055363
35.00,0.1598910332
35.05,0.1599778652
35.10,0.1600664258
35.15,0.1601565361
35.20,0.1602484703
35.25,0.1603418708
35.30,0.1604372382
35.35,0.1605344296
35.40,0.1606334209
35.45,0.1607342720
35.50,0.1608369827
35.55,0.1609416604
35.60,0.1610482812
35.65,0.1611568809
35.70,0.1612674356
35.75,0.1613799095
35.80,0.1614945889
35.85,0.1616110086
35.90,0.1617295265
35.95,0.1618501186
36.00,0.1619727731
36.05,0.1620973825
36.10,0.1622239947
36.15,0.1623525620
36.20,0.1624831200
36.25,0.1626157880
36.30,0.1627503872
36.35,0.1628868818
36.40,0.1630252719
36.45,0.1631656408
36.50,0.1633078337
36.55,0.1634519219
36.60,0.1635978222
36.65,0.1637455940
36.70,0.1638950467
36.75,0.1640464306
36.80,0.1641993999
36.85,0.1643540740
36.90,0.1645104527
36.95,0.1646683812
37.00,0.1648279548
37.05,0.1649890661
37.10,0.1651516199
37.15,0.1653157234
37.20,0.1654812694
37.25,0.1656481624
37.30,0.1658164263
37.35,0.1659859419
37.40,0.1661566854
37.45,0.1663287640
37.50,0.1665019512
37.55,0.1666763306
37.60,0.1668517351
37.65,0.1670282722
37.70,0.1672057986
37.75,0.1673842072
37.80,0.1675636292
37.85,0.1677439213
37.90,0.1679250956
37.95,0.1681069493
38.00,0.1682896256
38.05,0.1684731126
38.10,0.1686570168
38.15,0.1688418031
38.20,0.1690270782
