"Time Series 1 = CellDef_1.Attractant (Concentration)",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Time","Time Series 1","Time Series 1","Time Series 1","Time Series 1",,"Time Series 2","Time Series 2","Time Series 2","Time Series 2",,"Time Series 3","Time Series 3",
223.4,0.2260481358,0.5202440262,0.3394914865,0.6515062809,,0.05,0.05,0.05,0,,0,0,0
223.45,0.2256858349,0.5197784424,0.3394580841,0.6514967918,,0.05,0.05,0.05,0,,0,0,0
223.5,0.2253143072,0.5193148136,0.3394209623,0.6514881134,,0.05,0.05,0.05,0.05,,0,0,0
223.55,0.2249341249,0.5188538551,0.3393799782,0.6515507221,,0.05,0.05,0.05,0.05,,0,0,0
223.6,0.2245457888,0.51839571,0.3393350363,0.6516788483,,0.05,0.05,0.05,0.05,,0,0,0
223.65,0.2241498709,0.5179398537,0.339286685,0.6518682003,,0.05,0.05,0.05,0.05,,0,0,0
223.7,0.2237467527,0.5174868584,0.3392340422,0.6521150112,,0.05,0.05,0.05,0.05,,0,0,0
223.75,0.2233369589,0.5170363903,0.3391777992,0.6524145603,,0.05,0.05,0.05,0.05,,0,0,0
223.8,0.22292068,0.5165882111,0.3391176939,0.6527638912,,0.05,0,0.05,0.05,,0,0.05,0
223.85,0.2224985123,0.5161768913,0.3390537024,0.6531596184,,0.05,0,0.05,0.05,,0,0.05,0
223.9,0.222070694,0.5157989025,0.3389859676,0.6535990238,,0.05,0,0.05,0.05,,0,0.05,0
223.95,0.2216377974,0.515451479,0.3389143229,0.6540787697,,0.05,0,0.05,0.05,,0,0.05,0
224,0.2212001085,0.5151313782,0.3388389111,0.654597187,,0.05,0,0.05,0.05,,0,0.05,0
224.05,0.2207579374,0.5148368835,0.3387598038,0.6551514626,,0.05,0,0.05,0.05,,0,0.05,0
224.1,0.2203118086,0.5145649433,0.3386770964,0.6557398796,,0.05,0,0.05,0.05,,0,0.05,0
224.15,0.2198618889,0.5143150806,0.3385904074,0.6563601971,,0.05,0,0.05,0.05,,0,0.05,0
224.2,0.2194085598,0.5140837669,0.3385001659,0.6570105553,,0.05,0,0.05,0.05,,0,0.05,0
224.25,0.2189520836,0.5138709068,0.3384062767,0.6576896667,,0.05,0,0.05,0.05,,0,0.05,0
224.3,0.2184930801,0.513673687,0.338308692,0.6583961964,,0.05,0,0.05,0.05,,0,0.05,0
224.35,0.2180316448,0.5134920597,0.3382076025,0.659128046,,0.05,0,0.05,0.05,,0,0.05,0
224.4,0.2175679684,0.5133239746,0.3381029367,0.6598844528,,0.05,0,0.05,0.05,,0,0.05,0
224.45,0.2171025515,0.5131690025,0.3379948139,0.6606637478,,0.05,0,0.05,0.05,,0,0.05,0
224.5,0.2166355848,0.5130255222,0.3378833771,0.6614650726,,0,0,0.05,0.05,,0.05,0.05,0
224.55,0.2162038803,0.5128930092,0.337768507,0.6622872353,,0,0,0.05,0.05,,0.05,0.05,0
224.6,0.215804553,0.5127705097,0.3376502514,0.663129282,,0,0,0.05,0.05,,0.05,0.05,0
224.65,0.2154355288,0.5126570702,0.3375286818,0.6639894962,,0,0,0.05,0.05,,0.05,0.05,0
224.7,0.215094471,0.5125520229,0.3374042988,0.6648678303,,0,0,0.05,0.05,,0.05,0.05,0
224.75,0.2147791386,0.5124551296,0.3372764349,0.6657632828,,0,0,0.05,0.05,,0.05,0.05,0
224.8,0.2144876957,0.5123656273,0.3371458292,0.6666748047,,0,0,0.05,0.05,,0.05,0.05,0
224.85,0.2142182827,0.5122824192,0.3370119095,0.6676013947,,0,0,0.05,0.05,,0.05,0.05,0
224.9,0.2139693975,0.5122055054,0.3368753433,0.6685429096,,0,0,0.05,0.05,,0.05,0.05,0
224.95,0.2137390375,0.5121341705,0.3367358208,0.6694981098,,0,0,0.05,0.05,,0.05,0.05,0
225,0.2135262251,0.5120682716,0.3365938663,0.670466423,,0,0,0,0.05,,0.05,0.05,0.05
225.05,0.2133296013,0.5120073795,0.3364599943,0.6714472771,,0,0,0,0.05,,0.05,0.05,0.05
225.1,0.2131476402,0.5119508743,0.3363340616,0.6724398136,,0,0,0,0.05,,0.05,0.05,0.05
225.15,0.2129794121,0.5118983746,0.3362159729,0.6734433174,,0,0,0,0.05,,0.05,0.05,0.05
225.2,0.2128237963,0.511850214,0.336105442,0.6744578362,,0,0,0,0.05,,0.05,0.05,0.05
225.25,0.2126798868,0.5118047237,0.3360020161,0.6754821301,,0,0,0,0.05,,0.05,0.05,0.05
225.3,0.2125466108,0.5117634773,0.3359052658,0.6765161991,,0,0,0,0.05,,0.05,0.05,0.05
225.35,0.2124234676,0.5117249966,0.3358148575,0.6775585175,,0,0,0,0.05,,0.05,0.05,0.05
225.4,0.2123094082,0.511689043,0.3357307911,0.6786092281,,0,0,0,0.05,,0.05,0.05,0.05
225.45,0.2122037649,0.5116559505,0.3356526136,0.6796680927,,0,0,0,0.05,,0.05,0.05,0.05
225.5,0.2121060371,0.5116251469,0.3355794668,0.6807337284,,0,0,0,0.05,,0.05,0.05,0.05
225.55,0.2120154619,0.5115965366,0.3355113268,0.6818063736,,0,0.05,0,0.05,,0.05,0,0.05
225.6,0.2119316339,0.5116068363,0.3354481936,0.6828858852,,0,0.05,0,0.05,,0.05,0,0.05
225.65,0.2118539333,0.5116530418,0.3353892803,0.6839708328,,0,0.05,0,0.05,,0.05,0,0.05
225.7,0.2117819786,0.5117326736,0.3353347063,0.6850609779,,0,0.05,0,0.05,,0.05,0,0.05
225.75,0.2117151976,0.511843586,0.3352838278,0.6861564159,,0,0.05,0,0.05,,0.05,0,0.05
225.8,0.2116534233,0.5119833469,0.3352366686,0.6872561455,,0,0.05,0,0.05,,0.05,0,0.05
225.85,0.2115960121,0.5121500492,0.3351927757,0.688359642,,0,0.05,0,0.05,,0.05,0,0.05
225.9,0.2115427017,0.5123426914,0.3351521969,0.6894675732,,0,0.05,0,0.05,,0.05,0,0.05
225.95,0.2114932537,0.5125592709,0.3351142883,0.6905784607,,0,0.05,0,0.05,,0.05,0,0.05
226,0.2114474535,0.5127985001,0.335079217,0.6916920662,,0,0.05,0,0.05,,0.05,0,0.05
226.05,0.2114048958,0.5130591393,0.3350466728,0.6928082466,,0,0.05,0,0.05,,0.05,0,0.05
226.1,0.2113653898,0.513339901,0.3350165367,0.6939267635,,0,0.05,0,0.05,,0.05,0,0.05
226.15,0.2113285542,0.5136400223,0.3349883556,0.6950469494,,0,0.05,0,0.05,,0.05,0,0.05
226.2,0.2112943649,0.5139585018,0.334962368,0.696168232,,0,0.05,0,0.05,,0.05,0,0.05
226.25,0.2112626314,0.5142943859,0.3349380732,0.6972907543,,0,0.05,0,0.05,,0.05,0,0.05
226.3,0.2112330198,0.5146467209,0.3349156141,0.6984137058,,0,0.05,0,0.05,,0.05,0,0.05
226.35,0.211205554,0.5150146484,0.3348949194,0.6995370388,,0,0.05,0,0.05,,0.05,0,0.05
226.4,0.2111798525,0.515397501,0.3348755121,0.7006604195,,0,0.05,0,0.05,,0.05,0,0.05
226.45,0.2111559153,0.5157952309,0.3348576546,0.7017837524,,0.05,0.05,0,0.05,,0,0,0.05
226.5,0.2111652374,0.5162062645,0.3348409176,0.7029060841,,0.05,0.05,0,0.05,,0,0,0.05
226.55,0.2112052202,0.5166306973,0.3348255157,0.7040274143,,0.05,0.05,0,0.05,,0,0,0.05
226.6,0.2112734079,0.5170674801,0.3348110437,0.7051478386,,0.05,0.05,0,0.05,,0,0,0.05
226.65,0.2113683224,0.5175163746,0.3347977638,0.7062661648,,0.05,0.05,0.05,0.05,,0,0,0
226.7,0.211487484,0.5179766178,0.3347638369,0.7073834896,,0.05,0.05,0.05,0.05,,0,0,0
226.75,0.211629343,0.5184483528,0.3347114086,0.7084983349,,0.05,0.05,0.05,0.05,,0,0,0
226.8,0.2117924929,0.5189299583,0.3346415758,0.7096106529,,0.05,0.05,0.05,0.05,,0,0,0
226.85,0.2119753122,0.5194220066,0.334555912,0.7107204914,,0.05,0.05,0.05,0.05,,0,0,0
226.9,0.2121765614,0.5199234009,0.3344551563,0.7118275166,,0.05,0.05,0.05,0.05,,0,0,0
226.95,0.2123949051,0.5204345226,0.3343409777,0.7129317284,,0.05,0.05,0.05,0.05,,0,0,0
227,0.2126291037,0.5209541321,0.3342143297,0.7140321255,,0.05,0.05,0.05,0.05,,0,0,0
227.05,0.2128782034,0.5214824677,0.3340762854,0.7151290417,,0.05,0.05,0.05,0.05,,0,0,0
227.1,0.2131412745,0.5220186234,0.3339274883,0.7162225723,,0.05,0.05,0.05,0.05,,0,0,0
227.15,0.2134171486,0.5225624561,0.333769083,0.7173117638,,0.05,0.05,0.05,0.05,,0,0,0
227.2,0.2137052774,0.5231136799,0.3336017609,0.7183971882,,0.05,0.05,0.05,0.05,,0,0,0
227.25,0.2140047312,0.5236720562,0.3334265947,0.719478178,,0.05,0.05,0.05,0.05,,0,0,0
227.3,0.2143147707,0.5242374897,0.3332438707,0.7205543041,,0.05,0.05,0.05,0.05,,0,0,0
227.35,0.2146346807,0.5248090267,0.3330545902,0.7216261387,,0.05,0.05,0.05,0.05,,0,0,0
227.4,0.2149638414,0.5253865242,0.3328590393,0.7226931572,,0.05,0.05,0.05,0.05,,0,0,0
227.45,0.2153016806,0.5259699345,0.332658124,0.7237545967,,0.05,0.05,0.05,0.05,,0,0,0
227.5,0.2156475067,0.5265590668,0.3324521542,0.7248112202,,0.05,0.05,0.05,0.05,,0,0,0
227.55,0.2160008907,0.5271533489,0.3322418213,0.7258628368,,0.05,0.05,0.05,0.05,,0,0,0
227.6,0.2163611889,0.5277525902,0.3320273638,0.7269085407,,0.05,0.05,0.05,0.05,,0,0,0
227.65,0.2167283058,0.5283563614,0.3318089485,0.7279492855,,0.05,0.05,0.05,0.05,,0,0,0
227.7,0.2171013594,0.528965044,0.3315879345,0.7289837837,,0.05,0.05,0.05,0.05,,0,0,0
227.75,0.2174802303,0.5295779228,0.3313635111,0.7300124645,,0.05,0.05,0.05,0.05,,0,0,0
227.8,0.2178644419,0.5301947594,0.3311367989,0.7310360909,,0.05,0.05,0.05,0.05,,0,0,0
227.85,0.2182535887,0.530815506,0.3309078217,0.7320529938,,0.05,0.05,0.05,0.05,,0,0,0
227.9,0.2186474085,0.5314399242,0.3306769848,0.7330639839,,0.05,0.05,0.05,0.05,,0,0,0
227.95,0.2190456867,0.5320678234,0.3304445267,0.7340692997,,0.05,0.05,0.05,0.05,,0,0,0
228,0.2194481134,0.5326990604,0.3302106142,0.7350678444,,0.05,0.05,0.05,0.05,,0,0,0
228.05,0.2198541164,0.5333334923,0.329975462,0.7360605717,,0.05,0.05,0.05,0.05,,0,0,0
228.1,0.2202638149,0.5339706898,0.3297392607,0.7370465755,,0.05,0.05,0.05,0.05,,0,0,0
228.15,0.2206767321,0.5346106529,0.3295024872,0.7380269527,,0.05,0.05,0.05,0.05,,0,0,0
228.2,0.2210926056,0.5352534294,0.3292650938,0.7390001774,,0.05,0.05,0.05,0.05,,0,0,0
228.25,0.2215117455,0.5358986378,0.3290271997,0.7399671078,,0.05,0.05,0.05,0.05,,0,0,0
228.3,0.2219332457,0.5365459919,0.3287889481,0.7409276962,,0.05,0.05,0.05,0.05,,0,0,0
228.35,0.2223573923,0.537196064,0.3280907393,0.741881609,,0.05,0.05,0.05,0.05,,0,0,0
228.4,0.2227839708,0.5378480434,0.3278465271,0.7428293705,,0.05,0.05,0.05,0.05,,0,0,0
228.45,0.223212719,0.538502121,0.3276022673,0.7437702656,,0.05,0.05,0.05,0.05,,0,0,0
228.5,0.2236434698,0.5391582966,0.3273581982,0.7447049141,,0.05,0.05,0.05,0.05,,0,0,0
228.55,0.2240763426,0.5398161411,0.3271140575,0.7456335068,,0.05,0.05,0.05,0.05,,0,0,0
228.6,0.2245109558,0.5404757023,0.3268699408,0.7465548992,,0.05,0.05,0.05,0.05,,0,0,0
228.65,0.2249470949,0.5411375999,0.3266261578,0.7474701405,,0.05,0.05,0.05,0.05,,0,0,0
228.7,0.2253850222,0.5418007851,0.3263823748,0.7483789444,,0.05,0.05,0.05,0.05,,0,0,0
228.75,0.2258245468,0.54246521,0.3261390686,0.7492807388,,0.05,0.05,0.05,0.05,,0,0,0
228.8,0.226265502,0.5431315422,0.3258960247,0.7501772881,,0.05,0.05,0.05,0.05,,0,0,0
228.85,0.2267079115,0.5437997341,0.3256533861,0.7510662556,,0.05,0.05,0.05,0.05,,0,0,0
228.9,0.2271517038,0.5444690704,0.3254108191,0.7519495964,,0.05,0.05,0.05,0.05,,0,0,0
228.95,0.2275965929,0.5451398373,0.3251686811,0.7528268337,,0.05,0.05,0.05,0.05,,0,0,0
229,0.2280429125,0.5458118439,0.324926734,0.7536976337,,0.05,0.05,0.05,0.05,,0,0,0
229.05,0.2284902334,0.5464857101,0.324685216,0.7545616627,,0.05,0.05,0.05,0.05,,0,0,0
229.1,0.2289388418,0.5471605778,0.324443841,0.7554195404,,0.05,0.05,0.05,0.05,,0,0,0
229.15,0.2293884516,0.5478374481,0.3242027044,0.7562720299,,0.05,0.05,0.05,0.05,,0,0,0
229.2,0.2298392057,0.5485150337,0.323961854,0.7571183681,,0.05,0.05,0.05,0.05,,0,0,0
229.25,0.2302908659,0.5491943359,0.3237211704,0.7579585075,,0.05,0.05,0.05,0.05,,0,0,0
229.3,0.2307436228,0.5498750687,0.3234805822,0.7587931633,,0.05,0.05,0.05,0.05,,0,0,0
229.35,0.2311974525,0.5505571365,0.3232401133,0.7596215725,,0.05,0.05,0.05,0.05,,0,0,0
229.4,0.2316521883,0.5512407303,0.322999835,0.7604444504,,0.05,0.05,0.05,0.05,,0,0,0
229.45,0.23210783,0.5519255161,0.3227591276,0.761261797,,0.05,0.05,0.05,0.05,,0,0,0
229.5,0.2325644016,0.5526120186,0.3225186348,0.7620731831,,0.05,0.05,0.05,0.05,,0,0,0
229.55,0.2330219746,0.5532999992,0.322277832,0.762879467,,0.05,0.05,0.05,0.05,,0,0,0
229.6,0.2334806681,0.553989315,0.322036767,0.763680172,,0.05,0.05,0.05,0.05,,0,0,0
229.65,0.2339399815,0.5546807289,0.3217955589,0.7644754887,,0.05,0.05,0.05,0.05,,0,0,0
229.7,0.2344003439,0.5553726673,0.3215538502,0.7652659416,,0.05,0.05,0.05,0.05,,0,0,0
229.75,0.2348615646,0.5560669899,0.3213117838,0.7660508633,,0.05,0.05,0.05,0.05,,0,0,0
229.8,0.2353236914,0.5567626476,0.3210692883,0.7668309689,,0.05,0.05,0.05,0.05,,0,0,0
229.85,0.2357868195,0.5574597359,0.3208259344,0.7676061153,,0.05,0.05,0.05,0.05,,0,0,0
229.9,0.2362507582,0.5581589699,0.3205819845,0.7683767319,,0.05,0.05,0.05,0.05,,0,0,0
229.95,0.2367155075,0.558859539,0.320337534,0.7691420555,,0.05,0.05,0.05,0.05,,0,0,0
230,0.2371811867,0.5595617294,0.3200918913,0.769903183,,0.05,0.05,0.05,0.05,,0,0,0
230.05,0.2376476526,0.5602660656,0.3198456049,0.7706596375,,0.05,0.05,0.05,0.05,,0,0,0
230.1,0.2381151199,0.5609714985,0.3195982933,0.771411705,,0.05,0.05,0.05,0.05,,0,0,0
230.15,0.2385832787,0.5616788864,0.3193497658,0.7721590996,,0.05,0.05,0.05,0.05,,0,0,0
230.2,0.239052248,0.5623882771,0.3191001654,0.7729029179,,0.05,0.05,0.05,0.05,,0,0,0
230.25,0.2395220041,0.5630991936,0.3188491821,0.7736419678,,0.05,0.05,0.05,0.05,,0,0,0
230.3,0.2399927378,0.5638118744,0.3185971737,0.7743775368,,0.05,0.05,0.05,0.05,,0,0,0
230.35,0.2404640436,0.5645265102,0.3183436871,0.7751091957,,0.05,0.05,0.05,0.05,,0,0,0
230.4,0.2409362078,0.5652429104,0.3180884838,0.7758370399,,0.05,0.05,0.05,0.05,,0,0,0
230.45,0.2414090395,0.5659606457,0.3178318024,0.7765610695,,0.05,0.05,0.05,0.05,,0,0,0
230.5,0.241882515,0.5666807652,0.3175738096,0.7772819519,,0.05,0.05,0.05,0.05,,0,0,0
230.55,0.2423567772,0.5674024105,0.3173140287,0.7779996872,,0.05,0.05,0.05,0.05,,0,0,0
230.6,0.2428317308,0.5681259155,0.3170524597,0.778713274,,0.05,0.05,0.05,0.05,,0,0,0
230.65,0.2433071852,0.5688508034,0.3167890549,0.7794245243,,0.05,0.05,0.05,0.05,,0,0,0
230.7,0.2437830687,0.5695775986,0.316523838,0.7801319122,,0.05,0.05,0.05,0.05,,0,0,0
230.75,0.2442595959,0.5703057766,0.3162568331,0.7808371544,,0.05,0.05,0,0.05,,0,0,0.05
230.8,0.2447365999,0.5710357189,0.3160079002,0.7815393925,,0.05,0.05,0,0.05,,0,0,0.05
230.85,0.2452138662,0.5717672348,0.3157759905,0.7822389126,,0.05,0.05,0,0.05,,0,0,0.05
230.9,0.2456916809,0.5725000381,0.3155602694,0.7829354286,,0.05,0.05,0,0.05,,0,0,0.05
230.95,0.246169734,0.5732342243,0.3153595448,0.7836301327,,0.05,0.05,0,0.05,,0,0,0.05
231,0.2466481924,0.5739699841,0.3151728153,0.7843223095,,0.05,0.05,0,0.05,,0,0,0.05
231.05,0.2471266747,0.5747066975,0.3149990797,0.7850122929,,0.05,0.05,0,0.05,,0,0,0.05
231.1,0.2476053476,0.5754448891,0.3148378134,0.7857003212,,0.05,0.05,0,0.05,,0,0,0.05
231.15,0.2480840921,0.5761841774,0.3146878242,0.7863864422,,0.05,0.05,0,0.05,,0,0,0.05
231.2,0.2485627174,0.5769246101,0.3145482063,0.7870714664,,0.05,0.05,0,0.05,,0,0,0.05
231.25,0.2490413666,0.577665472,0.3144189119,0.7877539635,,0.05,0.05,0,0.05,,0,0,0.05
231.3,0.2495198727,0.5784073353,0.3142986774,0.7884352207,,0.05,0.05,0,0.05,,0,0,0.05
231.35,0.249998188,0.5791499138,0.3141871214,0.7924768925,,0.05,0.05,0,0.05,,0,0,0.05
231.4,0.2504760504,0.5798929214,0.3140833855,0.7931949139,,0.05,0.05,0,0.05,,0,0,0.05
231.45,0.2509535074,0.5806363106,0.3139872313,0.793912077,,0.05,0.05,0,0.05,,0,0,0.05
231.5,0.2514306307,0.5813805103,0.313898015,0.79462924,,0.05,0.05,0,0.05,,0,0,0.05
231.55,0.2519069672,0.5821240425,0.3138153076,0.795345974,,0.05,0.05,0,0.05,,0,0,0.05
231.6,0.2523828745,0.5828680515,0.3137385607,0.7960630417,,0.05,0.05,0,0.05,,0,0,0.05
231.65,0.2528575897,0.5836116314,0.3136672258,0.7967802048,,0.05,0.05,0,0.05,,0,0,0.05
231.7,0.2533317566,0.5843550682,0.3136012793,0.7974972725,,0.05,0.05,0,0.05,,0,0,0.05
231.75,0.2538048029,0.5850982666,0.3135398865,0.7982155323,,0.05,0.05,0,0.05,,0,0,0.05
231.8,0.2542767048,0.5858403683,0.3134830952,0.798934269,,0.05,0.05,0,0.05,,0,0,0.05
231.85,0.2547474146,0.5865817547,0.3134306431,0.7996536732,,0.05,0.05,0,0.05,,0,0,0.05
231.9,0.2552168131,0.5873219967,0.3133815765,0.8003740311,,0.05,0.05,0,0.05,,0,0,0.05
231.95,0.2556848049,0.5880610943,0.313336277,0.8010959625,,0.05,0.05,0,0.05,,0,0,0.05
232,0.2561514378,0.588798666,0.3132942915,0.8018195152,,0.05,0.05,0,0.05,,0,0,0.05
232.05,0.2566161871,0.5895346642,0.3132553577,0.802544117,,0.05,0.05,0,0.05,,0,0,0.05
232.1,0.2570792913,0.590268898,0.3132190704,0.8032712936,,0.05,0.05,0,0.05,,0,0,0.05
232.15,0.2575404167,0.5910013199,0.3131855726,0.8039996147,,0.05,0.05,0,0.05,,0,0,0.05
232.2,0.2579996347,0.5917310715,0.313154459,0.8047306061,,0.05,0.05,0,0.05,,0,0,0.05
232.25,0.2584568262,0.5924586296,0.3131256342,0.8054641724,,0.05,0.05,0,0.05,,0,0,0.05
232.3,0.2589116335,0.5931837559,0.3130989075,0.8062002182,,0.05,0.05,0,0.05,,0,0,0.05
232.35,0.2593640804,0.5939059734,0.3130740404,0.8069389343,,0.05,0.05,0,0.05,,0,0,0.05
232.4,0.2598140001,0.5946247101,0.3130510569,0.8076808929,,0.05,0.05,0,0.05,,0,0,0.05
232.45,0.2602615118,0.5953404903,0.313029623,0.8084262848,,0.05,0.05,0,0.05,,0,0,0.05
232.5,0.2607061386,0.5960524559,0.3130098581,0.8091745377,,0.05,0.05,0.05,0.05,,0,0,0
232.55,0.2611480474,0.5967609406,0.3129710197,0.8099272728,,0.05,0.05,0.05,0.05,,0,0,0
232.6,0.2615869045,0.5974652767,0.3129145384,0.8106836319,,0.05,0.05,0.05,0.05,,0,0,0
232.65,0.2620228529,0.5981654644,0.3128419876,0.8114443779,,0.05,0.05,0.05,0.05,,0,0,0
232.7,0.2624554396,0.5988610268,0.3127541542,0.8122092247,,0.05,0.05,0.05,0.05,,0,0,0
232.75,0.2628848553,0.599552393,0.3126528978,0.8129792213,,0.05,0.05,0.05,0.05,,0,0,0
232.8,0.2633108854,0.6002387524,0.3125385046,0.8137541771,,0.05,0.05,0.05,0.05,,0,0,0
232.85,0.2637332201,0.6009202003,0.3124123812,0.8145336151,,0.05,0.05,0.05,0.05,,0,0,0
232.9,0.2641520739,0.6015958786,0.3122750998,0.815319252,,0.05,0.05,0.05,0.05,,0,0,0
232.95,0.2645671606,0.6022665977,0.3121277094,0.8161102295,,0.05,0.05,0.05,0.05,,0,0,0
233,0.264978528,0.6029314995,0.31197083,0.816906929,,0.05,0.05,0.05,0.05,,0,0,0
233.05,0.2653857946,0.6035903454,0.3118052483,0.8177101135,,0.05,0.05,0.05,0.05,,0,0,0
233.1,0.2657889366,0.6042431355,0.3116315603,0.8185196877,,0.05,0.05,0.05,0.05,,0,0,0
233.15,0.2661881924,0.6048897266,0.3114499807,0.8193360329,,0.05,0.05,0.05,0.05,,0,0,0
233.2,0.2665829897,0.6055297375,0.3112616301,0.8201588631,,0.05,0.05,0.05,0.05,,0,0,0
233.25,0.2669734716,0.606163311,0.311066246,0.8209896088,,0.05,0.05,0.05,0.05,,0,0,0
233.3,0.2673595428,0.6067898273,0.3108648777,0.8218271255,,0.05,0.05,0.05,0.05,,0,0,0
233.35,0.267741251,0.6074095726,0.3106576681,0.8226727486,,0.05,0.05,0.05,0.05,,0,0,0
233.4,0.2681182384,0.6080224037,0.3104450464,0.8235264778,,0.05,0.05,0.05,0.05,,0,0,0
233.45,0.2684904575,0.6086271763,0.3102270842,0.8243878365,,0.05,0.05,0.05,0.05,,0,0,0
233.5,0.2688580513,0.6092249393,0.3100043058,0.8252585411,,0.05,0.05,0.05,0.05,,0,0,0
233.55,0.269220686,0.6098150253,0.3097771406,0.826137352,,0.05,0.05,0.05,0.05,,0,0,0
233.6,0.2695785761,0.6103973866,0.3095451355,0.8270248413,,0.05,0.05,0.05,0.05,,0,0,0
233.65,0.2699316263,0.6109718323,0.3093091249,0.8279229164,,0.05,0.05,0.05,0.05,,0,0,0
233.7,0.2702793837,0.6115381718,0.3090689182,0.8288294792,,0.05,0.05,0.05,0.05,,0,0,0
233.75,0.2706221104,0.6120966911,0.3088249445,0.829746151,,0.05,0.05,0.05,0.05,,0,0,0
233.8,0.2709597588,0.6126465797,0.3085772991,0.8306727409,,0.05,0.05,0.05,0.05,,0,0,0
233.85,0.2712922573,0.6131886005,0.3083256721,0.831608963,,0.05,0.05,0.05,0.05,,0,0,0
233.9,0.2716194868,0.6137219906,0.3080706596,0.832556057,,0.05,0.05,0.05,0.05,,0,0,0
233.95,0.2719414949,0.6142467976,0.3078121901,0.8335137367,,0.05,0.05,0.05,0.05,,0,0,0
234,0.2722582817,0.6147633553,0.3075504065,0.8344823837,,0.05,0.05,0.05,0.05,,0,0,0
234.05,0.2725697041,0.6152709961,0.3072852612,0.8354627609,,0.05,0.05,0.05,0.05,,0,0,0
234.1,0.2728759527,0.6157702446,0.3070166349,0.8364533424,,0.05,0.05,0.05,0.05,,0,0,0
234.15,0.2731766939,0.6162607193,0.3067449808,0.8374558449,,0.05,0.05,0.05,0.05,,0,0,0
234.2,0.2734722137,0.6167423725,0.3064700365,0.8384697914,,0.05,0.05,0.05,0.05,,0,0,0
234.25,0.2737623215,0.6172153473,0.3061918974,0.8394956589,,0.05,0.05,0.05,0.05,,0,0,0
234.3,0.2740470886,0.6176795483,0.3059104443,0.8405337334,,0.05,0.05,0.05,0.05,,0,0,0
234.35,0.2743266821,0.6181353569,0.3056257963,0.8415834427,,0.05,0.05,0.05,0.05,,0,0,0
234.4,0.2746010065,0.6185819626,0.3053379297,0.8426456451,,0.05,0.05,0.05,0.05,,0,0,0
234.45,0.2748701334,0.6190201759,0.3050469875,0.8437196732,,0.05,0.05,0.05,0.05,,0,0,0
234.5,0.2751340628,0.6194496155,0.3047528028,0.8448069572,,0.05,0.05,0.05,0.05,,0,0,0
234.55,0.2753927708,0.6198707104,0.3044553995,0.8459066391,,0.05,0.05,0,0.05,,0,0,0.05
234.6,0.275646472,0.6202829361,0.3041780472,0.847018528,,0.05,0.05,0,0.05,,0,0,0.05
234.65,0.2758951902,0.6206864834,0.3039199352,0.8481442451,,0.05,0.05,0,0.05,,0,0,0.05
234.7,0.2761389732,0.6210822105,0.3036792994,0.8492815018,,0.05,0.05,0,0.05,,0,0,0.05
234.75,0.2763777733,0.6214691162,0.3034552097,0.8504323959,,0.05,0.05,0,0.05,,0,0,0.05
234.8,0.2766121626,0.6218479156,0.3032469749,0.8515961647,,0.05,0.05,0,0.05,,0,0,0.05
234.85,0.2768417597,0.6222185612,0.3030529499,0.852772522,,0.05,0.05,0,0.05,,0,0,0.05
234.9,0.2775330067,0.6225811958,0.3028725386,0.8539616585,,0.05,0.05,0,0.05,,0,0,0.05
234.95,0.2777462482,0.6229363441,0.3027050495,0.8551641464,,0.05,0.05,0,0.05,,0,0,0.05
235,0.2779554605,0.6232834816,0.3025491476,0.8563789368,,0.05,0.05,0,0.05,,0,0,0.05
235.05,0.2781608343,0.6241117477,0.3024044514,0.8576066971,,0.05,0.05,0,0.05,,0,0,0.05
235.1,0.2783626318,0.6244473934,0.302269721,0.8588467598,,0.05,0.05,0,0.05,,0,0,0.05
235.15,0.2785609245,0.624776125,0.3021450281,0.8600996971,,0.05,0.05,0,0.05,,0,0,0.05
235.2,0.2787558079,0.6250980854,0.3020290852,0.8613652229,,0.05,0.05,0,0.05,,0,0,0.05
235.25,0.2789476156,0.6254129887,0.3019214869,0.8626431465,,0.05,0.05,0,0.05,,0,0,0.05
235.3,0.279136467,0.6257213116,0.3018215418,0.863932991,,0.05,0.05,0,0.05,,0,0,0.05
235.35,0.2793226242,0.6260233402,0.3017287493,0.8652350426,,0.05,0.05,0,0.05,,0,0,0.05
235.4,0.2795060873,0.6263191223,0.3016428709,0.8665486336,,0.05,0.05,0,0.05,,0,0,0.05
235.45,0.2796873331,0.6266089916,0.3015630007,0.8678742409,,0.05,0.05,0,0.05,,0,0,0.05
235.5,0.2798665285,0.6268932343,0.301488924,0.8692108154,,0.05,0.05,0,0.05,,0,0,0.05
235.55,0.280043602,0.6271715641,0.301420188,0.8705584526,,0.05,0.05,0,0.05,,0,0,0.05
235.6,0.280219245,0.627445507,0.3013565063,0.8719174385,,0.05,0.05,0,0.05,,0,0,0.05
235.65,0.2803932428,0.6277134895,0.3012972593,0.8732865334,,0.05,0.05,0,0.05,,0,0,0.05
235.7,0.2805660486,0.6279765606,0.3012424231,0.8746660233,,0.05,0.05,0,0.05,,0,0,0.05
235.75,0.2807378054,0.6282359123,0.3011918306,0.8760555267,,0.05,0.05,0,0.05,,0,0,0.05
235.8,0.2809087753,0.6284901142,0.3011443377,0.8774551392,,0.05,0,0,0.05,,0,0.05,0.05
