"Time Series 6 = CellDef_1.Attractant (Concentration)",,,,,,,,,,
"Time Series 7 = CellDef_2.Attractant (Concentration)",,,,"Time Series 2 = CellDef_2.runTime (Cells)",,,,,,
"Time Series 8 = CellDef_3.Attractant (Concentration)",,,,"Time Series 3 = CellDef_3.runTime (Cells)",,,,,,
"Time Series 9 = CellDef_4.Attractant (Concentration)",,,,"Time Series 4 = CellDef_4.runTime (Cells)",,,,,,
"Time Series 10 = CellDef_5.Attractant (Concentration)",,,,"Time Series 5 = CellDef_5.runTime (Cells)",,,,,,
"Time","Time Series 6","Time Series 7","Time Series 8","Time Series9","Time Series 10","Time Series 1","Time Series 2","Time Series 3","Time Series 4","Time Series 5"
267.54,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.56,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.58,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.6,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.62,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.64,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.66,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.68,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.7,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.72,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.74,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.76,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.78,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.8,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.82,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.84,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.86,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.88,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.9,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.92,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.94,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.96,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
267.98,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.02,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.04,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.06,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.08,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.1,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.12,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.14,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.16,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.18,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.2,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.22,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.24,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.26,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.28,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.3,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.32,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.34,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.36,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.38,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.4,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.42,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.44,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.46,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.48,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.5,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.52,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.54,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.56,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.58,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.6,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.62,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.64,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.66,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.68,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.7,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.72,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.74,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.76,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.78,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.8,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.82,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.84,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.86,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.88,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.9,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.92,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.94,0.25,0.89,0.84,0.8,0.61,0.02,0.02,0.02,0.02,0.02
268.96,0.25,0.89,0.84,0.81,0.61,0.02,0.02,0.02,0.02,0.02
268.98,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.02,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.04,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.06,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.08,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.1,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.12,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.14,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.16,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.18,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.2,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.22,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.24,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.26,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.28,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.3,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.32,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.34,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.36,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.38,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.4,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.42,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.44,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.46,0.25,0.89,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.48,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.5,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.52,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.54,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.56,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.58,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.6,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.62,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.64,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.66,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.68,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.7,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.72,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.74,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.76,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.78,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.8,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.82,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.84,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.86,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.88,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.9,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.92,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.94,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.96,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
269.98,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.02,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.04,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.06,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.08,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.1,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.12,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.14,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.16,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.18,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.2,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.22,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.24,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.26,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.28,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.3,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.32,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.34,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.36,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.38,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.4,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.42,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.44,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.46,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.48,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.5,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.52,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.54,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.56,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.58,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.6,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.62,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.64,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.66,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.68,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.7,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.72,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.74,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.76,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.78,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.8,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.82,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.84,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.86,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.88,0.25,0.9,0.84,0.81,0.62,0.02,0.02,0.02,0.02,0.02
270.9,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
270.92,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
270.94,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
270.96,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
270.98,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.02,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.04,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.06,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.08,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.1,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.12,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.14,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.16,0.25,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.18,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.2,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.22,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.24,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.26,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.28,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.3,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.32,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.34,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.36,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.38,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.4,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.42,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.44,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.46,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.48,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.5,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.52,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.54,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.56,0.26,0.9,0.84,0.82,0.62,0.02,0.02,0.02,0.02,0.02
271.58,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.6,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.62,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.64,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.66,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.68,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.7,0.26,0.9,0.84,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.72,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.74,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.76,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.78,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.8,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.82,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.84,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.86,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.88,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.9,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.92,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.94,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.96,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
271.98,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.02,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.04,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.06,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.08,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.1,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.12,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.14,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.16,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.18,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.2,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.22,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.24,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.26,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.28,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.3,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.32,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.34,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.36,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.38,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.4,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.42,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.44,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.46,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.48,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.5,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.52,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.54,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.56,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.58,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.6,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.62,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.64,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.66,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.68,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.7,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0.02,0.02,0.02
272.72,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0,0.02,0.02
272.74,0.26,0.9,0.85,0.82,0.63,0.02,0.02,0,0.02,0.02
272.76,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.78,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.8,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.82,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.84,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.86,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.88,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.9,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.92,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.94,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.96,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
272.98,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.02,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.04,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.06,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.08,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.1,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.12,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.14,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.16,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.18,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.2,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.22,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.24,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.26,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.28,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.3,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.32,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.34,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.36,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.38,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.4,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.42,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.44,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.46,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.48,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.5,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.52,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.54,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.56,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.58,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.6,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.62,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.64,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.66,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.68,0.26,0.9,0.85,0.83,0.63,0.02,0.02,0,0.02,0.02
273.7,0.26,0.9,0.85,0.83,0.64,0.02,0.02,0,0.02,0.02
273.72,0.26,0.9,0.85,0.83,0.64,0.02,0.02,0,0.02,0.02
273.74,0.26,0.9,0.85,0.83,0.64,0.02,0.02,0,0.02,0.02
273.76,0.26,0.9,0.85,0.83,0.64,0.02,0.02,0,0.02,0.02
